sentiment,text
"start th evening , moderators dropped on # kicked it thru th uprights # # @",0
"@ : best performance in the # ( in no order ) , : & amp ; & amp ; .",1
"@ : smart of to say , essentially , `` hear the concerns of voters except that 'm sane '' #",1
@ : `` of '' ; and [ ] # http : #,0
"smart of to say , essentially , `` hear the concerns of voters except that 'm sane '' #",0
@ : @ nytimes # spoke more but said less in #,0
@ : @ we really give a damn what @ lies about . # https :,0
@ : the # and am looking forward to the # next .,1
is on the side of all those issues . # # # https :,0
@ : the # and am looking forward to the # next .,1
@ : # brings in chair to take down thru women 's rights . gender once again used as fear tool . #,0
@ : : voters think talks to presidential candidates ? # #,0
@ : @ we really give a damn what @ lies about . # https :,0
@ : the # keep going like wo n't even bother going to the polls . @ @ that 's a promise ! # #,0
all seriousness # was the best in the debate tonight . # is just a joke . #,1
@ : @ we really give a damn what @ lies about . # https :,0
@ : the # and am looking forward to the # next .,1
@ : @ we really give a damn what @ lies about . # https :,0
the # keep going like wo n't even bother going to the polls . @ @ that 's a promise ! # #,0
@ : @ we really give a damn what @ lies about . # https :,0
@ : is very disappointing that is not conducting a `` & amp ; '' . # #,0
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
@ : @ we really give a damn what @ lies about . # https :,0
# brings in chair to take down thru women 's rights . gender once again used as fear tool . #,0
@ : the people pick the next of not # #,0
"really wish # 's last night was n't on the same night as the # . move , . #",0
@ : is just me or can anyone else not wait for this weekend for the debate coverage ? # #,1
@ : @ we really give a damn what @ lies about . # https :,0
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
@ : 'm really really really pissed off at for what they did to @ # #,0
is wrong with @ ? issues are not real issues . issues cause division and do n't solve anything . # # tcot #,0
@ : many famous people threatened to move to if one of the debaters won ? # #,0
@ : the people pick the next of not # #,0
@ : is very disappointing that is not conducting a `` & amp ; '' . # #,0
@ : the people pick the next of not # #,0
@ : 'm really really really pissed off at for what they did to @ # #,0
@ : @ was not offended by @ ! a woman was offended by @ ! ! ! # #,0
# # plan on building up military and cut taxes . ya gon na pay for it ? sale ? more from ?,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : the # and am looking forward to the # next .,1
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
"@ : # , has no relationship to you assholes , he pardoned millions of mexican americans #",0
"@ : # , has no relationship to you assholes , he pardoned millions of mexican americans #",0
@ : the people pick the next of not # #,0
do n't like him . 'm not his friend . 'm not gon na call him by his nickname . 's not fucking . # #,0
@ : the # and am looking forward to the # next .,1
@ : # has it needed her for # # http :,0
@ : 'm really really really pissed off at for what they did to @ # #,0
# hates because he does n't need money . #,0
@ we really give a damn what @ lies about . # https :,0
"@ : self righteous hypocrites , trying to out each other . . #",0
@ : the # @ & amp ; @ are the only two candidates 'd invite to my home for a great meal .,1
@ : is @ 's best character ever . #,0
"@ : has got it right , nobody would talk about immigration , not untill be brought it up . # #",1
@ : it just me or does anyone else want to punch in the face ? # #,0
@ : off our # with @ # http :,1
@ : the # and am looking forward to the # next .,1
@ : the people pick the next of not # #,0
@ : : a single mention of # votingrights on # in tonight ’ s #,0
@ : the # and am looking forward to the # next .,1
@ : has hands . #,0
thing to care about # # # usa,0
"@ : best performance in the # ( in no order ) , : & amp ; & amp ; .",1
fact that wo n't support his brother 's decision to go is not something like . back your family . #,0
@ : : has spoken to you about the # ? did she say ?,0
@ : someone send this to # # http :,0
@ : the people pick the next of not # #,0
@ : 'm psychic . # http :,0
@ : 'm really really really pissed off at for what they did to @ # #,0
@ : : a single mention of # votingrights on # in tonight ’ s #,0
"hr # flight earlier , # to # # . the # , who shined ? @ @ @",0
@ : the people pick the next of not # #,0
@ @ the fact that are attacking shows it is not a debate but a large group #,1
@ : the people pick the next of not # #,0
@ whining about comment to you obviously set out to attack him & amp ; got a little back . with it ! #,0
"@ : , everybody 's tweeting about @ ' , @ 's bad treatment of @ and # ! !",0
"did n't see a clear winner in the # but several had some good moments ; , . n't think did well .",1
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
! ! `` @ : reminds me of elevator music . hear it but you do n't listen . # # '',0
@ : hates women the most ? . #,0
never heard of anwar al-awlaki and samir khan ? # #,0
"about civil rights , police brutality , nor gun reform either . # @ # http :",0
"seems like did a good job , but lacks the insights and depth of knowledge needed for a #",0
@ : the people pick the next of not # #,0
"@ : has got it right , nobody would talk about immigration , not untill be brought it up . # #",1
@ : the people pick the next of not # #,0
@ : someone send this to # # http :,0
. @ looks like he has a broom handle foot up his ass talking to @ andersoncooper on @ cnn #,0
"@ : has got it right , nobody would talk about immigration , not untill be brought it up . # #",1
@ : need to order another green apple martini to process what the hell just happened . # #,0
and got really nasty with each other . was fun . look meek . #,0
@ : @ was not offended by @ ! a woman was offended by @ ! ! ! # #,0
@ : is very disappointing that is not conducting a `` & amp ; '' . # #,0
"@ : should have gone with , 've got curly hair ! ' and dropped the mic . #",0
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
@ : @ was not offended by @ ! a woman was offended by @ ! ! ! # #,0
@ : # # # # # has the scared . do n't control him . talks,1
@ : the people pick the next of not # #,0
@ : here am watching the jerry springer show and suddenly realized it 's the # foxnews # ! ?,0
@ : the people pick the next of not # #,0
"@ : remark on having half a brain , best line # .",1
@ : here am watching the jerry springer show and suddenly realized it 's the # foxnews # ! ?,0
@ : where is this evidence that these hacks talk about when it comes to #,0
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
@ : the # and am looking forward to the # next .,1
get to watch the the did would be stressed out watching some of these ppl ! # painful # @,0
", everybody 's tweeting about @ ' , @ 's bad treatment of @ and # ! !",0
@ : the people pick the next of not # #,0
# # # # # has the scared . do n't control him . talks about needed issues,1
@ : the people pick the next of not # #,0
"@ : has got it right , nobody would talk about immigration , not untill be brought it up . # #",1
and seem to want more power to spy on . #,0
"@ : has got it right , nobody would talk about immigration , not untill be brought it up . # #",1
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
@ : does n't ask the other politicans about their finances and where their money comes from ? # …,0
@ : @ was not offended by @ ! a woman was offended by @ ! ! ! # #,0
@ : the people pick the next of not # #,0
@ : need to order another green apple martini to process what the hell just happened . # #,0
many famous people threatened to move to if one of the debaters won ? # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : @ was not offended by @ ! a woman was offended by @ ! ! ! # #,0
@ : `` have any more questions ? '' # # http :,1
"@ : , does not have a budget , he has budgets multiple sets of books ? #",0
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
@ : the people pick the next of not # #,0
